editTopo.py edits file version 1
#
# This file can be used as an argument for editTopo.py --apply
#
# Grid-landmask alignment
# created: Thu Aug  21 2025
# by: minghangli-uni
# For grids generated after `2025.05.15/ocean_hgrid.nc` , generated using: https://github.com/ACCESS-NRI/ocean_model_grid_generator/commit/f95a0c99a32fb1bc51c9d6e400e535780c43ae7e or later,
# the land mask is shifted by +10 indices in j from 1142 to 1152.
# It preserves the wet cells after the grid shift but provides flexibility for layout options and supports half-resolution diagnostics.
# More info can be found here: https://github.com/ACCESS-NRI/ocean_model_grid_generator/issues/5
#
# created: Fri Nov  1 12:56:59 2024
# by: ek4684
# via: editTopo.py /g/data/tm70/ek4684/domain-tools/C-grid-workflow/fill_fraction_0.5/topog_new_fillfraction.nc --overwrite
#
#    i    j  old  new
 1293   617 136.71034241 138.57469177
 1292   616 0.00000000 138.57469177
 1292   617 0.00000000 138.57469177
 1292   618 72.80931854 138.57469177
 1292   619 100.53362274 156.00000000
 1292   620 32.84439850 156.00000000
 1291   620 132.88021851 156.00000000
 1291   619 44.75240707 156.00000000
 1293   618 45.28941727 138.57469177
 1293   619 0.00000000 138.57469177
 1291   618 7.18680811 138.57469177
 1294   617 53.59018707 138.57469177
 1290   620 90.12263489 156.00000000
 1290   621 121.72764587 172.00000000
 1290   622 69.90838623 191.00000000
 1289   622 100.44683838 191.00000000
 1289   623 158.07987976 209.63919067
 1290   623 73.88626862 209.63919067
 1291   622 50.16023636 172.00000000
 1291   621 51.14093018 172.00000000
 1289   624 261.05142212 229.00000000
 1290   624 104.32011414 229.00000000
 1290   625 159.06892395 246.73709106
 1288   625 239.18588257 246.73709106
 1290   619 28.43974304 156.00000000
 1289   621 37.39697266 172.00000000
 1292   621 35.12212753 138.57469177
 1289   625 459.57540894 246.73709106
# These edits deepen the Western Baltic Sea by copying data from previous OM2 topography
# see https://github.com/ACCESS-NRI/access-om3-configs/issues/802
#    i    j  old                      new
  1163  838  18.377777099609375       35.0
  1163  837  18.33087730407715        35.0
  1163  836  20.294483184814453       35.0
  1163  835  18.362043380737305       35.0
  1163  834  20.272146224975586       35.0
  1163  833  17.94712257385254        35.0
  1163  832  12.740074157714844       35.0
  1163  831  12.129209518432617       35.0
  1163  830  14.545703887939453       35.0
  1163  829  13.32838249206543        35.0
  1163  828  19.79904556274414        35.0
  1163  827  12.018570899963379       35.0
  1164  826  10.432805061340332       35.0
  1164  827  -1.0000000150474662e+30  35.0
  1164  828  19.49809455871582        35.0
  1164  829  -1.0000000150474662e+30  35.0
  1164  830  -1.0000000150474662e+30  35.0
  1164  831  12.64411735534668        35.0
  1164  832  14.94747543334961        35.0
  1164  833  15.706460952758789       35.0
  1164  834  10.432805061340332       35.0
  1164  835  -1.0000000150474662e+30  35.0
  1164  836  10.570121765136719       35.0
  1164  837  14.867903709411621       35.0
  1165  828  11.046791076660156       35.0
  1168  826  16.472856521606445       35.0
  1168  827  15.974284172058105       35.0
  1168  828  13.757142066955566       35.0
  1169  827  15.485812187194824       35.0
  1169  828  17.35761833190918        35.0
  1169  829  19.905391693115234       35.0
  1170  828  17.109521865844727       35.0
  1170  829  17.418136596679688       35.0
  1170  830  20.588504791259766       35.0
  1165  827  22.892892837524414       35.0
  1165  826  20.151836395263672       35.0
  1166  826  24.33618927001953        35.0
  1167  826  20.197141647338867       35.0
  1167  827  13.65476131439209        35.0
  1166  827  18.022855758666992       35.0
  1171  830  29.52047348022461        35.0
  1171  829  21.51617431640625        35.0
  1171  828  13.6419038772583         35.0
  1172  828  13.386210441589355       35.0
  1173  828  12.937305450439453       35.0
  1172  829  32.509803771972656       35.0
  1173  829  39.69656753540039        35.0
  1176  829  28.041664123535156       35.0
  1177  829  16.851469039916992       35.0
  1177  830  28.35809326171875        35.0
  1178  830  17.485713958740234       35.0
  1176  833  15.383560180664062       35.0
  1164  838  21.526765823364258       35.0
  1165  838  18.182647705078125       35.0
  1164  839  20.48137092590332        35.0
  1165  839  20.45539093017578        35.0
  1166  839  21.2719669342041         35.0
  1165  840  19.911109924316406       35.0
  1166  840  21.812623977661133       35.0
  1167  840  25.193937301635742       35.0
  1166  841  27.203027725219727       35.0
  1167  841  30.657573699951172       35.0
  1168  841  32.85908889770508        35.0
  1166  842  28.121715545654297       35.0
  1169  843  27.148483276367188       35.0
  1169  844  17.48309326171875        35.0
  1162  837  11.105827331542969       35.0
  1162  836  16.73932456970215        35.0
  1162  835  17.759328842163086       35.0
  1162  834  -1.0000000150474662e+30  35.0
  1162  831  -1.0000000150474662e+30  35.0
  1162  830  10.432805061340332       35.0
  1162  829  12.762300491333008       35.0
  1162  828  19.214759826660156       35.0
  1162  827  17.27237892150879        35.0
  1166  828  10.432805061340332       35.0
  1167  828  10.432805061340332       35.0
  1169  830  16.385326385498047       35.0
  1170  827  10.432805061340332       35.0
  1176  834  -1.0000000150474662e+30  35.0
  1174  828  26.843358993530273       35.0
  1175  828  24.91714096069336        35.0
  1176  828  23.96095085144043        35.0
  1177  828  26.521427154541016       35.0
  1178  828  39.572853088378906       35.0
  1169  826  10.432805061340332       35.0
  1168  829  11.121845245361328       35.0
  1165  832  -1.0000000150474662e+30  35.0
  1165  831  10.846419334411621       35.0
  1165  830  10.432805061340332       35.0
  1165  829  -1.0000000150474662e+30  35.0
  1167  829  -1.0000000150474662e+30  35.0
  1168  830  -1.0000000150474662e+30  35.0
  1165  837  10.432805061340332       35.0
  1166  838  17.132827758789062       35.0
  1166  845  40.01979064941406        35.0
  1169  842  31.60706901550293        35.0
  1168  840  31.065149307250977       35.0
  1167  839  24.015193939208984       35.0
  1169  841  28.925756454467773       35.0
  1166  844  22.5292911529541         35.0
  1166  843  17.173717498779297       35.0
  1165  841  20.94696807861328        35.0
  1164  840  20.020200729370117       35.0
  1163  839  19.80173683166504        35.0
  1162  838  18.460359573364258       35.0
  1171  827  10.432805061340332       35.0
  1170  831  22.40108871459961        35.0
  1171  831  25.74362564086914        35.0
  1174  827  13.969411849975586       35.0
  1175  827  17.18523597717285        35.0
  1176  827  15.639046669006348       35.0
  1177  827  13.505237579345703       35.0
  1178  827  16.633808135986328       35.0
  1179  827  26.9276180267334         35.0
  1180  827  33.49856948852539        35.0
  1165  846  33.7651481628418         35.0
  1164  847  10.432805061340332       35.0
  1164  848  17.460100173950195       35.0
  1164  849  39.857810974121094       35.0
  1163  850  29.78593635559082        35.0
  1162  850  16.500896453857422       35.0
  1167  848  25.374168395996094       35.0
  1168  847  -1.0000000150474662e+30  35.0
  1186  831  36.541664123535156       35.0
  1187  831  28.663232803344727       35.0
  1188  831  38.38235092163086        35.0
  1189  831  39.01617431640625        35.0
  1191  831  35.548526763916016       35.0
  1185  839  20.053991317749023       35.0
  1183  838  18.328651428222656       35.0
  1184  839  21.70025634765625        35.0
  1185  840  16.231090545654297       35.0
  1186  841  19.706689834594727       35.0
  1188  848  35.08864212036133        35.0
  1188  847  18.45079231262207        35.0
  1198  865  43.114444732666016       35.0
  1197  871  26.067928314208984       35.0
  1213  867  -1.0000000150474662e+30  35.0
  1214  867  -1.0000000150474662e+30  35.0
  1215  867  15.865184783935547       35.0
  1202  897  28.683948516845703       35.0
  1203  897  13.296913146972656       35.0
  1204  897  16.683162689208984       35.0
  1205  897  22.145151138305664       35.0
  1202  898  28.321773529052734       35.0
  1203  898  21.6745548248291         35.0
  1204  898  31.09486961364746        35.0
  1205  898  30.387178421020508       35.0
  1203  899  14.44344425201416        35.0
  1204  899  31.12160301208496        35.0
  1202  896  32.05370330810547        35.0
  1203  896  12.097092628479004       35.0
  1197  866  42.192508697509766       35.0
  1167  842  32.058078765869141       35.0
  1168  842  32.953029632568359       35.0
  1167  845  42.687496185302734       35.0
  1168  845  38.557117462158203       35.0
  1168  846  23.979591369628906       35.0
  1163  849  30.163539886474609       35.0
  1172  831  30.209802627563477       35.0
  1172  830  40.679519653320312       35.0
  1174  829  41.618133544921875       35.0
  1175  829  39.288722991943359       35.0
  1178  829  33.464214324951172       35.0
  1175  833  24.302518844604492       35.0
  1190  831  38.739212036132812       35.0
  1188  846  29.592096328735352       35.0
  1172  832  34.769519805908203       35.0
  1171  832  25.944284439086914       35.0
# These edits fill in the enclosed Sulu Sea basin up to the sill depth of 503m, by copying data from OM2 topography
# See https://github.com/ACCESS-NRI/access-om3-configs/issues/625#issuecomment-3453956620
  153   602 694.77703857 503.05209351
  153   601 1285.35229492 503.05209351
  153   600 1194.50085449 503.05209351
  154   602 1765.11816406 503.05209351
  154   601 2009.88562012 503.05209351
  154   600 1756.64416504 503.05209351
  154   599 1228.54980469 503.05209351
  154   597 1240.25817871 503.05209351
  154   596 1262.96887207 503.05209351
  154   595 1541.15026855 503.05209351
  154   598 909.65173340 503.05209351
  154   594 914.52972412 503.05209351
  155   605 557.87219238 503.05209351
  155   604 1873.72155762 503.05209351
  155   603 1810.33850098 503.05209351
  155   602 1992.34106445 503.05209351
  155   601 2054.81616211 503.05209351
  155   600 1979.09045410 503.05209351
  155   599 1592.14025879 503.05209351
  155   598 1675.65258789 503.05209351
  155   597 2300.96582031 503.05209351
  155   596 2173.70288086 503.05209351
  155   595 2665.24194336 503.05209351
  155   594 2512.42480469 503.05209351
  155   593 2124.81396484 503.05209351
  156   592 2011.28955078 503.05209351
  156   591 804.25030518 503.05209351
  157   606 405.37203979 503.05209351
  156   605 1362.66162109 503.05209351
  157   605 1697.35424805 503.05209351
  159   602 892.99353027 167.74903870
  159   603 1495.48620605 318.84634399
  158   606 450.81835938 503.05209351
  166   609 531.60028076 503.05209351
  167   609 877.92041016 503.05209351
  168   608 1779.79931641 503.05209351
  168   607 2738.96386719 503.05209351
  168   606 2911.03955078 503.05209351
  168   605 3143.20434570 503.05209351
  169   605 868.72027588 503.05209351
  169   604 2129.59912109 503.05209351
  171   603 660.13488770 503.05209351
  171   602 1783.37866211 503.05209351
  171   601 2432.09423828 503.05209351
  171   600 1102.87048340 503.05209351
  170   600 3567.38647461 503.05209351
  169   600 3791.78149414 503.05209351
  168   600 4000.52246094 503.05209351
  168   599 3158.17651367 503.05209351
  168   598 1763.46704102 503.05209351
  167   597 3120.33520508 503.05209351
  167   596 1827.19787598 503.05209351
  166   596 4378.82617188 503.05209351
  166   595 2231.43676758 503.05209351
  165   595 3712.41137695 503.05209351
  164   595 4585.13330078 503.05209351
  164   594 2628.96679688 503.05209351
  163   593 2303.78906250 503.05209351
  162   593 3106.31860352 503.05209351
  161   592 2682.83081055 503.05209351
  157   591 2004.17395020 503.05209351
  158   591 2503.31542969 503.05209351
  159   591 2312.89550781 503.05209351
  160   591 2261.74804688 503.05209351
  165   608 880.58392334 503.05209351
  164   608 655.15173340 503.05209351
  163   608 685.80621338 503.05209351
  162   608 670.15026855 503.05209351
  161   608 313.11837769 503.05209351
  159   607 596.96276855 503.05209351
  160   608 170.67382812 503.05209351
  169   608 948.67706299 289.82531738
  169   607 944.05389404 289.82531738
  165   594 1087.89282227 299.81527710
  156   604 2018.15344238 503.05209351
  156   603 2044.98925781 503.05209351
  156   602 2043.85205078 503.05209351
  156   601 2057.30541992 503.05209351
  156   600 2070.95312500 503.05209351
  156   599 2040.77148438 503.05209351
  156   598 2200.19580078 503.05209351
  156   597 2805.61840820 503.05209351
  156   596 3075.60644531 503.05209351
  156   595 2797.09521484 503.05209351
  156   594 2950.68676758 503.05209351
  156   593 2856.34619141 503.05209351
  157   592 3108.82275391 503.05209351
  157   593 3271.40380859 503.05209351
  157   594 3267.45385742 503.05209351
  157   595 3106.63256836 503.05209351
  157   596 2608.01562500 503.05209351
  157   597 3472.62573242 503.05209351
  157   598 3428.38940430 503.05209351
  157   599 2543.99975586 503.05209351
  157   600 2012.59753418 503.05209351
  157   601 2013.01391602 503.05209351
  157   602 2003.17456055 503.05209351
  157   603 1997.70288086 503.05209351
  157   604 1917.86865234 503.05209351
  158   605 1249.66271973 503.05209351
  158   604 1517.75817871 503.05209351
  158   603 1689.84130859 503.05209351
  158   602 1783.52258301 503.05209351
  158   601 1766.70898438 503.05209351
  158   600 2152.99951172 503.05209351
  158   599 3466.83862305 503.05209351
  158   598 3683.44409180 503.05209351
  158   597 3782.35351562 503.05209351
  158   596 3150.06542969 503.05209351
  158   595 3728.90356445 503.05209351
  158   594 3642.51123047 503.05209351
  158   593 3600.99584961 503.05209351
  158   592 3544.59448242 503.05209351
  159   592 4033.61132812 503.05209351
  159   593 3979.67651367 503.05209351
  159   594 3848.19824219 503.05209351
  159   595 3859.04638672 503.05209351
  159   596 3754.40209961 503.05209351
  159   597 3872.99902344 503.05209351
  159   598 3757.00000000 503.05209351
  159   599 3390.19702148 503.05209351
  159   600 3045.55517578 503.05209351
  159   601 1674.34863281 503.05209351
  159   604 1346.13171387 503.05209351
  159   605 1230.79516602 503.05209351
  159   606 1221.84582520 503.05209351
  160   607 1261.73229980 503.05209351
  160   606 1539.93481445 503.05209351
  160   605 1375.34326172 503.05209351
  160   604 1489.22094727 503.05209351
  160   603 1888.52319336 503.05209351
  160   602 1453.41809082 503.05209351
  160   601 2896.28515625 503.05209351
  160   600 3388.63183594 503.05209351
  160   599 3317.07470703 503.05209351
  160   598 4032.28515625 503.05209351
  160   597 3954.64892578 503.05209351
  160   596 3971.23901367 503.05209351
  160   595 4113.58007812 503.05209351
  160   594 4194.19384766 503.05209351
  160   593 4436.86035156 503.05209351
  160   592 3381.59985352 503.05209351
  161   593 4171.90576172 503.05209351
  161   594 4466.79248047 503.05209351
  161   595 4313.84521484 503.05209351
  161   596 4168.71533203 503.05209351
  161   597 4132.48876953 503.05209351
  161   598 4063.47265625 503.05209351
  161   599 3387.95288086 503.05209351
  161   600 3786.63598633 503.05209351
  161   601 2583.56347656 503.05209351
  161   602 2183.86425781 503.05209351
  161   603 1861.80395508 503.05209351
  161   604 1595.95874023 503.05209351
  161   606 1563.96643066 503.05209351
  161   607 1536.14611816 503.05209351
  162   607 1519.47253418 503.05209351
  162   606 1557.89465332 503.05209351
  162   605 1451.10083008 503.05209351
  162   603 1376.30090332 503.05209351
  162   602 2287.17114258 503.05209351
  162   601 2693.20947266 503.05209351
  162   600 3270.23217773 503.05209351
  162   599 4005.79565430 503.05209351
  162   598 4059.48803711 503.05209351
  162   597 4182.35644531 503.05209351
  162   596 4225.78320312 503.05209351
  162   595 4428.36669922 503.05209351
  162   594 4471.63671875 503.05209351
  163   594 4016.33544922 503.05209351
  163   595 4513.35742188 503.05209351
  163   596 4355.76025391 503.05209351
  163   597 4291.74414062 503.05209351
  163   598 4273.30517578 503.05209351
  163   599 4186.87695312 503.05209351
  163   600 3926.82373047 503.05209351
  163   601 3540.70312500 503.05209351
  163   602 3563.99169922 503.05209351
  163   603 1997.12939453 503.05209351
  162   604 1546.84887695 503.05209351
  161   605 1499.71533203 503.05209351
  163   604 1202.92260742 503.05209351
  163   605 1438.14074707 503.05209351
  163   606 1507.16052246 503.05209351
  163   607 1428.29418945 503.05209351
  164   607 1335.04895020 503.05209351
  164   606 1195.39099121 503.05209351
  164   605 942.01788330 503.05209351
  164   604 1891.42712402 503.05209351
  164   603 3544.71411133 503.05209351
  164   602 3652.07397461 503.05209351
  164   601 4057.47460938 503.05209351
  164   600 4324.51611328 503.05209351
  164   599 4300.74462891 503.05209351
  164   598 4335.88134766 503.05209351
  164   597 4378.39794922 503.05209351
  164   596 4455.20996094 503.05209351
  165   596 4895.33105469 503.05209351
  165   597 4606.64941406 503.05209351
  165   598 4469.14794922 503.05209351
  165   599 3959.60986328 503.05209351
  165   600 4354.49658203 503.05209351
  165   601 4272.15771484 503.05209351
  165   602 3713.30761719 503.05209351
  165   603 3968.22534180 503.05209351
  165   604 3107.03881836 503.05209351
  165   605 1161.27124023 503.05209351
  165   606 723.56018066 339.77502441
  165   607 1089.63952637 503.05209351
  166   608 1043.23535156 503.05209351
  166   607 1427.91369629 503.05209351
  166   606 2541.39331055 503.05209351
  166   605 3758.77929688 503.05209351
  166   604 4499.59228516 503.05209351
  166   603 4808.43750000 503.05209351
  166   602 4807.61132812 503.05209351
  166   601 4713.00634766 503.05209351
  166   600 4720.08642578 503.05209351
  166   599 4774.86474609 503.05209351
  166   598 4789.88281250 503.05209351
  166   597 4644.73242188 503.05209351
  167   598 3821.52978516 503.05209351
  167   599 4312.42236328 503.05209351
  167   600 4710.01904297 503.05209351
  167   601 4923.11328125 503.05209351
  167   602 4646.85937500 503.05209351
  167   603 4157.24169922 503.05209351
  167   604 4093.05664062 503.05209351
  167   605 3834.25244141 503.05209351
  167   606 2887.13378906 503.05209351
  167   607 1634.50390625 503.05209351
  167   608 771.46582031 503.05209351
  168   604 3347.95678711 503.05209351
  168   603 3790.79223633 503.05209351
  168   602 4248.73437500 503.05209351
  168   601 4254.69433594 503.05209351
  169   601 4287.14404297 503.05209351
  169   602 3704.12695312 503.05209351
  169   603 2684.50927734 503.05209351
  170   603 1462.11840820 503.05209351
  170   602 3135.89916992 503.05209351
  170   601 4342.09179688 503.05209351
  159   602 167.749038696 503.05200195
  159   603 318.846343994 503.05200195
  165   606 339.775024414 503.05200195
  165   609 177.157470703 503.05200195
  166   610 271.108184814 503.05200195
  165   610 110.573730468 503.05200195
  164   612 212.125991821 503.05200195
  165   612 339.455383300 503.05200195
  166   612 406.569519042 503.05200195
  165   611 113.033897399 503.05200195
  166   611 190.481643676 503.05200195
  164   614 392.865264892 503.05200195
  164   615 270.805847167 503.05200195
  165   614 223.895935058 503.05200195
  165   615 95.8993530273 503.05200195
  166   614 350.034423828 503.05200195
  166   615 366.754089355 503.05200195
  164   609 80.8518066406 503.05200195
  164   610 52.6982765197 503.05200195
  164   611 65.7986984252 503.05200195
# Tweak Indonesian straits, see https://github.com/ACCESS-NRI/access-om3-configs/issues/879
# Time series of annual mean transport through the Indonesian straits are here https://github.com/ACCESS-Community-Hub/access-om3-paper-1/issues/16
# These edits narrow and shallow the Lombok passage, and deepen the Leti sill and Makassar to match sill depths
  143  532  1014.6805419921875  350.0
  143  533  1306.6669921875     300.0
  142  533  1051.5372314453125  0.0
  142  532  489.34942626953125  0.0
  153  554  876.5944213867188   1700.0
  153  553  814.830810546875    1700.0
  150  545  228.81346130371094  837.718017578125
  149  544  214.94139099121094  588.286010742187
  148  543  298.5307312011719   506.970001220703
  190  533  779.9468994140625   1250.0
  189  532  647.21923828125     1250.0 
# Ensure Lombok Str and Ombai Str are the only gaps in the Lesser Sunda Islands
# see https://github.com/ACCESS-NRI/access-om3-configs/issues/879#issuecomment-3752036193
  169  532  238.7217559814453   0.0
  172  532  152.8263702392578   0.0
  177  533  343.1993408203125   0.0
  156  532  114.10211181640625  0.0
  157  532  180.1053466796875   0.0
  158  532  125.86489868164062  0.0
  175  533  668.651123046875    0.0
  174  533  730.9348754882812   0.0
# Remove some dead end bays which get stuck sea ice
# see https://github.com/ACCESS-NRI/access-om3-configs/issues/409#issuecomment-5276886954
  987  1090  63.92143249511719  0.0
  987  1091  89.80646514892578  0.0
  988  1091  282.0208740234375  0.0
  351  125  103.62161254882812  0.0
  1347  204  119.42333221435547  0.0
